,w0,w1,ricci
1779,student,pupil,-1.0049783227827902e-10
1780,world,globe,-0.39473684211048266
1781,plane,jet,0.06249999998906475
1782,teacher,instructor,0.9999999999267714
1783,movie,film,-0.1333333338057472
1784,area,region,-0.4000000011569691
1785,taxi,cab,0.24999999997633593
1786,anger,fury,-0.7321428571569555
1787,way,manner,-0.5700000006863315
1788,victory,triumph,-0.6607142858482742
1789,motel,inn,0.12499999998815559
1790,money,capital,-0.6581196585301878
1791,size,magnitude,-0.4166666666735179
1792,god,spirit,0.043478260831654625
1793,capability,competence,0.24999999999311595
1794,abundance,plenty,-0.7696969697002258
1795,pact,agreement,0.11111111063098833
1796,adversary,opponent,0.08333333317896874
1797,racket,noise,-0.5181818182529374
1798,wisdom,intelligence,-0.5333333339219857
1799,aggression,hostility,-0.28571428572811497
1800,create,make,-0.25000000002505596
1801,choose,elect,-0.3750000013771453
1802,achieve,accomplish,-0.09343434375960524
1803,make,construct,-0.5158730158893858
1804,inform,notify,-0.3000000000207945
1805,advise,recommend,-0.40833333366494395
1806,gather,meet,-0.627819548882792
1807,make,earn,-0.2946428572020139
1808,abandon,abdicate,-0.0166666671168072
1809,abandon,desert,-0.29090909168246015
1810,abandon,leave,-0.6709677437742283
1811,abandon,resign,-0.35098039345258303
1812,abandon,abjure,-0.37916666669513277
1813,abandon,discontinue,-0.6047619049003288
1814,abandon,quit,-0.45217391401894425
1815,abandon,castoff,0.03333333332810373
1816,abandon,forego,-0.6312500000431811
1817,abandon,recant,-0.379166666695133
1818,abandon,retract,-0.3791666666951321
1819,abandon,cease,-0.7000000000597904
1820,abandon,forsake,-0.16190476200529935
1821,abandon,relinquish,-0.31666666673126254
1822,abandon,surrender,-0.6312500004054258
1823,abandon,cede,-0.6560606061366938
1824,abandon,forswear,-0.3791666666951343
1825,abandon,renounce,-0.19666666673716193
1826,abandon,vacate,-0.5444444445523056
1827,abandon,repudiate,-0.3916666666685493
1828,abase,depress,-0.6447368421365358
1829,abase,dishonor,-0.6000000003212957
1830,abase,lower,-0.4722222226676256
1831,abase,discredit,-0.51250000012907
1832,abase,humble,-0.0900000016805218
1833,abase,reduce,-0.7090909091136086
1834,abase,debase,-0.6855263166265793
1835,abase,disgrace,-0.47222222228115074
1836,abase,humiliate,0.12045454543553857
1837,abase,sink,-0.8333333338826594
1838,abase,degrade,-0.3875000000899047
1839,abate,decline,-0.6529411777223386
1840,abate,ebb,0.058823529398017826
1841,abate,mitigate,-0.5252100844402277
1842,abate,reduce,-0.7326203208706428
1843,abate,decrease,-0.44934640524389535
1844,abate,lessen,-0.382352941202905
1845,abate,moderate,-0.692577031900852
1846,abate,subside,-0.4632352951929142
1847,abate,diminish,-0.48297213699384933
1848,abate,lower,-0.7573529411987814
1849,abbreviation,abridgment,-0.2500000001681342
1850,abbreviation,contraction,0.24999999987545485
1851,abet,advocate,-0.6564102565617831
1852,abet,countenance,-0.5641025644024282
1853,abet,incite,-0.6173076937593127
1854,abet,sanction,-0.5557692311193811
1855,abet,aid,-0.21328671455949166
1856,abet,embolden,-0.47115384619706124
1857,abet,instigate,-0.4316239316450705
1858,abet,support,-0.5415800421260621
1859,abet,assist,-0.4205128207338664
1860,abet,encourage,-0.15384615435653703
1861,abet,promote,-0.3822843832411482
1862,abet,uphold,-0.4532967036289075
1863,abhor,abominate,-0.011363636668303645
1864,abhor,dislike,-0.577922077936019
1865,abhor,loathe,-0.011363636668303645
1866,abhor,scorn,-0.6396103896192245
1867,abhor,despise,-0.5397727275554876
1868,abhor,hate,-0.2909090909397667
1869,abhor,nauseate,-0.7590909090931797
1870,abhor,shun,-0.7979797979809917
1871,abhor,detest,-0.3522727272786712
1872,abide,anticipate,-0.7575000003877128
1873,abide,dwell,-0.570833333610933
1874,abide,remain,-0.40416666672838186
1875,abide,stop,-0.6257352941594614
1876,abide,await,-0.5125000000526914
1877,abide,endure,-0.07500000025400566
1878,abide,reside,-0.5125000005023561
1879,abide,tarry,-0.8791666667064457
1880,abide,bear,-0.17763157995173162
1881,abide,expect,-0.3500000000785748
1882,abide,rest,-0.6850000001499881
1883,abide,tolerate,-1.7318257938825354e-10
1884,abide,bide,-0.10000000002434817
1885,abide,inhabit,-0.5000000001555249
1886,abide,sojourn,-0.45000000000545537
1887,abide,wait,-0.4682692316260104
1888,abide,confront,-0.6750000000778615
1889,abide,live,-0.5250000015926892
1890,abide,stay,-0.3256756777470813
1891,abide,watch,-0.6912878788524504
1892,abide,continue,-0.4666666680008231
1893,abide,lodge,-0.7269230773769761
1894,abolish,abate,-0.7687165777606535
1895,abolish,eradicate,-0.496503496688381
1896,abolish,prohibit,-0.7318181818489955
1897,abolish,abrogate,-0.022727272751428718
1898,abolish,exterminate,-0.22348484892985376
1899,abolish,remove,-0.5393939396449727
1900,abolish,subvert,-0.5886363636693401
1901,abolish,annihilate,-0.500000000074597
1902,abolish,extirpate,-0.37272727277927475
1903,abolish,repeal,-0.2556818183350673
1904,abolish,supplant,-0.5056818184761414
1905,abolish,annul,-0.26383399212197856
1906,abolish,nullify,-0.5028409098484488
1907,abolish,reverse,-0.4898989900788302
1908,abolish,suppress,-0.5189393941267373
1909,abolish,destroy,-0.28863636376052915
1910,abolish,obliterate,-0.6398601399434516
1911,abolish,revoke,-0.255681818975124
1912,abolish,terminate,-0.7112794623668992
1913,abolish,end,-0.788720539069043
1914,abolish,overthrow,-0.33556149747512287
1915,abomination,abhorrence,-0.07142857251234691
1916,abomination,curse,-0.7619047619709405
1917,abomination,hatred,-0.500000000263102
1918,abomination,plague,-0.7821428581786585
1919,abomination,abuse,-0.8117386492376322
1920,abomination,detestation,-0.07142857251234691
1921,abomination,horror,-0.6095238101381215
1922,abomination,shame,-0.813852814036252
1923,abomination,annoyance,-0.6849816850336092
1924,abomination,disgust,-0.7509157509386017
1925,abomination,iniquity,-0.5380952394581782
1926,abomination,villainy,0.04761904761007385
1927,abomination,aversion,-0.4333333334098892
1928,abomination,evil,-0.6056547620322643
1929,abomination,nuisance,-0.58333333338658
1930,abomination,wickedness,-0.6309523819808855
1931,abomination,crime,-0.5000000000758293
1932,abomination,execration,-0.25297619050746767
1933,abomination,offense,-0.5000000001299556
1934,abridgment,epitome,-0.6666666666684931
1935,abridgment,summary,-0.5625000004516532
1936,abridgment,abstract,-0.6666666667014312
1937,abridgment,compendium,-0.4166666666724308
1938,abridgment,outline,-0.5980392162085817
1939,abridgment,synopsis,-0.20833333335034898
1940,abridgment,analysis,-0.4166666666699126
1941,abridgment,digest,-0.8173076924786349
1942,absolute,arbitrary,-0.37500000004689205
1943,absolute,compulsory,-0.5277777778113517
1944,absolute,haughty,-0.5050505051405003
1945,absolute,peremptory,-0.40833333388310944
1946,absolute,arrogant,-0.46338383865888955
1947,absolute,controlling,-0.7312091508242013
1948,absolute,imperative,-0.45833333333679516
1949,absolute,positive,-0.6576086957024823
1950,absolute,authoritative,-0.5277777780635449
1951,absolute,despotic,-0.3214285716362013
1952,absolute,imperious,-0.45580808125973316
1953,absolute,supreme,-0.6666666667016086
1954,absolute,autocratic,-0.3583333335746224
1955,absolute,dictatorial,-0.27083333366358686
1956,absolute,irresponsible,0.027777777709019347
1957,absolute,tyrannical,-0.4000000000894288
1958,absolute,coercive,-0.1944444444500799
1959,absolute,dogmatic,-0.29594017112501514
1960,absolute,lordly,-0.5505050506844711
1961,absolute,unconditional,-0.763888888895498
1962,absolute,commanding,-0.6833333333907206
1963,absolute,domineering,-0.5611111113495595
1964,absolute,overbearing,-0.3864379098180162
1965,absolute,unequivocal,-0.647222222391614
1966,absolute,compulsive,-0.694444444454571
1967,absolute,exacting,-0.7638888893104556
1968,absolve,acquit,-0.3015151515344834
1969,absolve,exculpate,-0.11515151556559933
1970,absolve,forgive,-0.33333333335653603
1971,absolve,pardon,-0.5137254902758646
1972,absolve,clear,-0.5682389937556311
1973,absolve,exempt,-0.1916666678844703
1974,absolve,free,-0.3333333338521014
1975,absolve,release,-0.4303030309975553
1976,absolve,discharge,-0.3333333335052935
1977,absolve,exonerate,-0.11515151556559888
1978,absolve,liberate,-0.2333333335829384
1979,absorb,consume,-0.5762463345174642
1980,absorb,engross,-0.009090909290005111
1981,absorb,suckup,0.030303030298693967
1982,absorb,drinkin,0.030303030298692968
1983,absorb,exhaust,-0.7836363638301798
1984,absorb,swallow,-0.3797348486522043
1985,absorb,takeup,0.030303030298692968
1986,absorb,imbibe,-0.08787878878172473
1987,abstinence,abstemiousness,0.12499999998815559
1988,abstinence,frugality,-0.7750000000014725
1989,abstinence,sobriety,-0.5625000000378857
1990,abstinence,continence,-0.3750000000043361
1991,abstinence,moderation,-0.4125000000052157
1992,abstinence,temperance,0.041666666437564226
1993,abstinence,fasting,-0.3750000000043363
1994,abstract,appropriate,-0.8569444445209156
1995,abstract,distract,-0.8911764705967193
1996,abstract,purloin,-0.009722222812891257
1997,abstract,steal,-0.5500000002839682
1998,abstract,detach,-0.43750000000727707
1999,abstract,divert,-0.8638888888963046
2000,abstract,remove,-0.7166666668336075
2001,abstract,takeaway,-0.4750000000273771
2002,abstract,discriminate,-0.6142857143491096
2003,abstract,eliminate,-0.8447368422404564
2004,abstract,separate,-0.8480769230891323
2005,abstract,withdraw,-0.7218750000187322
2006,abstract,distinguish,-0.7916666667104209
2007,abstracted,absent,-0.5416666666918646
2008,abstracted,heedless,-0.5833333333556907
2009,abstracted,listless,-0.625000000001094
2010,abstracted,preoccupied,-0.7916666666716168
2011,abstracted,inattentive,-0.6250000000019342
2012,abstracted,negligent,-0.41666666678707664
2013,abstracted,thoughtless,-0.6250000000010936
2014,abstracted,absorbed,-0.83771929851023
2015,abstracted,indifferent,-0.8375000000274835
2016,abstracted,oblivious,-0.6250000000010971
2017,absurd,anomalous,-0.1964285714450642
2018,absurd,ludicrous,-0.14642857250109165
2019,absurd,ridiculous,-0.19642857160704752
2020,absurd,chimerical,-0.5952380952615208
2021,absurd,mistaken,-0.6071428571686432
2022,absurd,senseless,-0.7467532468223403
2023,absurd,erroneous,-0.42142857220389485
2024,absurd,inconclusive,0.03571428570837465
2025,absurd,monstrous,-0.6726190478315022
2026,absurd,stupid,-0.65476190559137
2027,absurd,false,-0.8009259261029633
2028,absurd,incorrect,-0.4523809530546017
2029,absurd,nonsensical,-0.21428571506629024
2030,absurd,unreasonable,-0.592857142956297
2031,absurd,foolish,-0.6022727274663593
2032,absurd,infatuated,-0.7142857142869217
2033,absurd,paradoxical,0.03571428570837509
2034,absurd,wild,-0.8500000000544579
2035,absurd,irrational,-0.20833333334916282
2036,absurd,preposterous,-0.08928571470199187
2037,abuse,aggrieve,-0.6434108527212941
2038,abuse,oppress,-0.6498708014914807
2039,abuse,ruin,-0.7679263569877066
2040,abuse,damage,-0.6229235881127713
2041,abuse,upon,0.023255813951345128
2042,abuse,persecute,-0.4418604651212612
2043,abuse,slander,-0.5764119603269982
2044,abuse,defame,-0.6264534888415234
2045,abuse,injure,-0.7068106312504192
2046,abuse,pervert,-0.6536769328257335
2047,abuse,victimize,-0.8934108527188984
2048,abuse,defile,-0.7334194662011047
2049,abuse,malign,-0.5980066448530783
2050,abuse,prostitute,-0.8517441860540229
2051,abuse,vilify,-0.5503875969949392
2052,abuse,disparage,-0.6943521594903905
2053,abuse,maltreat,-0.21926910310175574
2054,abuse,violate,-0.6478405315803806
2055,abuse,harm,-0.540169133239081
2056,abuse,ravish,-0.7378875972198544
2057,abuse,misuse,-0.31201550424465774
2058,abuse,reproach,-0.7292358804619044
2059,abuse,wrong,-0.771141649140169
2060,abuse,molest,-0.851937984577259
2061,abuse,revile,-0.5503875969949406
2062,accessory,associate,-0.4919354842138546
2063,accessory,companion,-0.5277777780338551
2064,accessory,henchman,-0.3269230770174336
2065,accessory,accomplice,-0.06410256415608195
2066,accessory,attendant,-0.6538461539305913
2067,accessory,confederate,-0.2692307692913354
2068,accessory,participator,0.038461538454865773
2069,accessory,ally,-0.326923077390495
2070,accessory,coadjutor,0.03205128200593721
2071,accessory,follower,-0.43269230770662515
2072,accessory,partner,-0.524038461871503
2073,accessory,assistant,-0.38942307701751355
2074,accessory,colleague,-0.3942307693146143
2075,accessory,helper,-0.41025641028839877
2076,accessory,retainer,-0.6282051282061212
2077,accident,adventure,-0.5392156863514728
2078,accident,contingency,-0.411764705937389
2079,accident,happening,-0.631221719473869
2080,accident,misfortune,-0.5262605047707813
2081,accident,calamity,-0.348739495809264
2082,accident,disaster,-0.3487394958092642
2083,accident,hazard,-0.4458823529602507
2084,accident,mishap,-0.2764705882634002
2085,accident,casualty,-0.014705882511148793
2086,accident,fortuity,-0.009803921978577712
2087,accident,incident,-0.5235294119253853
2088,accident,possibility,-0.5235294118354861
2089,accident,chance,-0.4808184144560592
2090,accident,hap,0.05882352939801794
2091,accident,misadventure,-0.2352941179216097
2092,acquaintance,association,-0.4400000004671858
2093,acquaintance,experience,-0.7000000000072784
2094,acquaintance,fellowship,-0.26666666667693417
2095,acquaintance,intimacy,-0.4500000003983058
2096,acquaintance,companionship,-0.20000000001481122
2097,acquaintance,familiarity,-0.3875000002890876
2098,acquaintance,friendship,-0.5500000002587273
2099,acquaintance,knowledge,-0.7630434782925777
2100,acrimony,acerbity,-0.01785714289803675
2101,acrimony,harshness,-0.634615384654337
2102,acrimony,severity,-0.5833333333803401
2103,acrimony,tartness,-0.07142857239325728
2104,acrimony,asperity,-0.4642857142935639
2105,acrimony,malignity,-0.5214285714312406
2106,acrimony,sharpness,-0.711038961218089
2107,acrimony,unkindness,0.07142857142142012
2108,acrimony,bitterness,-0.32142857145301407
2109,acrimony,moroseness,-0.5214285714392475
2110,acrimony,sourness,-0.39285714351175804
2111,acrimony,virulence,0.07142857141708903
2112,act,accomplishment,-0.5621118013197111
2113,act,execution,-0.4037267081158602
2114,act,movement,-0.4311594212810168
2115,act,achievement,-0.260869565476634
2116,act,exercise,-0.4341238491445252
2117,act,operation,-0.22898550727152855
2118,act,action,-0.2855731226901863
2119,act,exertion,-0.4589371984014037
2120,act,performance,-0.19021739164194273
2121,act,consummation,-0.2608695652465054
2122,act,exploit,-0.4728260869970198
2123,act,proceeding,-0.4316770192621273
2124,act,deed,-0.29710144931691507
2125,act,feat,-0.2391304349824548
2126,act,transaction,-0.31739130439048946
2127,act,doing,-0.0072463768607347046
2128,act,motion,-0.5492753623499469
2129,act,work,-0.36553945252821896
2130,act,effect,-0.45652174037020465
2131,active,agile,-0.27688172092184726
2132,active,energetic,-0.34562211988170843
2133,active,officious,-0.6193548387319148
2134,active,sprightly,-0.4258064521051961
2135,active,alert,-0.4382889203195064
2136,active,expeditious,0.03225806445309887
2137,active,prompt,-0.5856507231219894
2138,active,spry,-0.27688172092184615
2139,active,brisk,-0.4874551978674675
2140,active,industrious,-0.6209677420181872
2141,active,quick,-0.4041474658391404
2142,active,supple,-0.8248847926307787
2143,active,bustling,-0.4516129035243168
2144,active,lively,-0.43937708568242795
2145,active,ready,-0.59677419363575
2146,active,vigorous,-0.4637096776995151
2147,active,busy,-0.6848635236269682
2148,active,mobile,-0.842741935490138
2149,active,restless,-0.7043010752989396
2150,active,diligent,-0.5120967742236184
2151,active,nimble,-0.2290322581249633
2152,acumen,acuteness,-0.22727272727697834
2153,acumen,insight,-0.39610389715859484
2154,acumen,perspicacity,-0.29090909093131057
2155,acumen,sharpness,-0.5454545457812152
2156,acumen,cleverness,-0.7215909094174255
2157,acumen,keenness,-0.3939393939602436
2158,acumen,sagacity,-0.3030303031738357
2159,acumen,shrewdness,-0.3181818183009757
2160,acumen,discernment,-0.439393939640778
2161,acumen,penetration,-0.4431818182200442
2162,add,adjoin,-0.7849264705969075
2163,add,annex,-0.7375000000012109
2164,add,augment,-0.2812500000559117
2165,add,extend,-0.696022727644698
2166,add,makeup,-0.5625000001298914
2167,add,affix,-0.5750000000073365
2168,add,append,-0.6250000003983476
2169,add,increase,-0.7395833333399235
2170,add,subjoin,0.062499999990653254
2171,add,amplify,-0.5595238096341195
2172,add,attach,-0.7812500000283948
2173,add,enlarge,-0.6428571428619707
2174,addicted,abandoned,-0.7179487179614354
2175,addicted,devoted,-0.6858974359022465
2176,addicted,inclined,-0.5807692308155403
2177,addicted,accustomed,-0.7980769230789619
2178,addicted,disposed,-0.5000000000980076
2179,addicted,prone,-0.42307692308030176
2180,addicted,attached,-0.762820513526717
2181,addicted,given,-0.62449392748874
2182,addicted,habituated,0.07692307691137523
2183,addicted,wedded,-0.7230769230784289
2184,address,cost,-0.8125000000598117
2185,address,approach,-0.8293269232809901
2186,address,hail,-0.7604166666827266
2187,address,court,-0.8348214285870161
2188,address,salute,-0.8605769231008256
2189,address,woo,0.02083333333207582
2190,address,appeal,-0.8437500000259941
2191,address,greet,-0.7916666666989094
2192,address,adroitness,-0.6875000000143818
2193,address,discretion,-0.639880952418419
2194,address,manners,-0.6875000000069162
2195,address,readiness,-0.7698863636461903
2196,address,courtesy,0.02083333333207582
2197,address,ingenuity,-0.6875000000416389
2198,address,politeness,-0.7187500000026126
2199,address,tact,-0.4791666666688654
2200,address,dexterity,-0.6854166667392714
2201,adequate,able,-0.36111111173004584
2202,adequate,competent,-0.16666666768615412
2203,adequate,fitted,-0.5674603175233712
2204,adequate,satisfactory,-0.36111111157462883
2205,adequate,adapted,-0.5079365079863292
2206,adequate,fitting,-0.5394736849551589
2207,adequate,sufficient,-0.08333333340025573
2208,adequate,capable,-0.4722222224326491
2209,adequate,fit,-0.5436507938828379
2210,adequate,qualified,-0.6552287582054708
2211,adequate,suitable,-0.42708333493851147
2212,adequate,commensurate,0.05555555553809921
2213,adherent,aid,-0.5852272731857588
2214,adherent,ally,-0.37500000014788637
2215,adherent,disciple,-0.6250000000033302
2216,adherent,partisan,-0.6250000000033313
2217,adherent,supporter,-0.5625000000342486
2218,adherent,aider,0.1249999999853244
2219,adherent,backer,-0.3750000000074958
2220,adherent,follower,-0.4375000000154077
2221,adhesive,cohesive,0.21428571423902965
2222,adhesive,gummy,0.11904761864549329
2223,adhesive,sticky,-3.1508928799439673e-10
2224,adhesive,viscous,0.078571428549021
2225,adhesive,glutinous,0.16071428567696633
2226,adhesive,sticking,-0.8238095238156258
2227,adhesive,viscid,0.1607142856745296
2228,adjacent,abutting,0.07692307691495315
2229,adjacent,bordering,0.07692307691495293
2230,adjacent,contiguous,0.046153846116779196
2231,adjacent,neighboring,-0.2923076923397656
2232,adjacent,adjoining,-0.01923076924804845
2233,adjacent,close,-0.7092307692382906
2234,adjacent,coterminous,-0.26923076923787925
2235,adjacent,next,-0.523076923107477
2236,adjacent,attached,-0.8397435897473742
2237,adjacent,conterminous,-0.15384615386911604
2238,adjacent,near,-0.6396011396560015
2239,adjacent,nigh,-0.6153846154012406
2240,adjacent,beside,0.07692307691137534
2241,admire,adore,-0.35576923094801405
2242,admire,extol,-0.8119658119685531
2243,admire,respect,-0.5256410256605049
2244,admire,venerate,-0.20940170987409057
2245,admire,applaud,-0.6846153846787737
2246,admire,enjoy,-0.7390109891059962
2247,admire,honor,-0.6170568562061811
2248,admire,revere,-0.5769230769485318
2249,admire,wonder,-0.7211538461790068
2250,admire,approve,-0.7846153846788506
2251,admire,esteem,-0.5048076933309544
2252,admire,love,-0.6965811968229323
2253,adorn,beautify,-0.04444444445751494
2254,adorn,decorate,0.10681818163106838
2255,adorn,garnish,-0.3000000006653658
2256,adorn,illustrate,-0.7000000000011086
2257,adorn,bedeck,-2.1765034219356494e-10
2258,adorn,embellish,-0.3250000003851068
2259,adorn,gild,-0.788888888961446
2260,adorn,ornament,-0.20000000018637576
2261,adorn,deck,-0.24285714290507454
2262,affront,aggravate,-0.6258741260000897
2263,affront,exasperate,-0.6274038463713905
2264,affront,offend,-0.6692307692504702
2265,affront,vex,0.07692307691137512
2266,affront,annoy,-0.5401337796127295
2267,affront,insult,-0.3413461539229321
2268,affront,provoke,-0.7032967034261774
2269,affront,wound,-0.704714640215772
2270,affront,displease,-0.5897435897467722
2271,affront,irritate,-0.5401337796178054
2272,affront,tease,-0.7747252747978293
2273,agent,actor,-0.4166666666820944
2274,agent,factor,-0.6833333333986216
2275,agent,means,-0.7750000000381836
2276,agent,operator,-0.5833333333354096
2277,agent,promoter,-0.75000000000144
2278,agent,doer,-0.29166666668517216
2279,agent,instrument,-0.7500000000014406
2280,agent,mover,-0.4166666666699126
2281,agent,performer,0.08333333332144732
2282,agree,accede,-0.6768292683735264
2283,agree,admit,-0.4457317086473709
2284,agree,coincide,-0.3536585367290581
2285,agree,concur,-0.1682926829594451
2286,agree,accept,-0.5570953439207795
2287,agree,approve,-0.702439024416472
2288,agree,combine,-0.8745082615308919
2289,agree,consent,-0.4786585369886174
2290,agree,accord,-0.3874722839763314
2291,agree,assent,-0.5813008130284454
2292,agree,comply,-0.6056910569252572
2293,agree,harmonize,-0.23545966383568118
2294,agree,acquiesce,-0.42682926829744194
2295,agriculture,cultivation,-0.5500000000024707
2296,agriculture,gardening,-0.3000000000918832
2297,agriculture,culture,-0.6500000000215103
2298,agriculture,horticulture,-0.050000000056449334
2299,agriculture,farming,-0.6333333335706157
2300,agriculture,husbandry,-0.050000000056449334
2301,agriculture,tillage,-0.6500000000028667
2302,agriculture,floriculture,0.09999999998787013
2303,aim,aspiration,-0.7023809523925897
2304,aim,endeavor,-0.8397435897566485
2305,aim,intention,-0.02777777782197033
2306,aim,tendency,-0.555555555565522
2307,aim,design,-0.43137254904044386
2308,aim,goal,-0.294444444491633
2309,aim,mark,-0.7658119659559406
2310,aim,determination,-0.4484126984583525
2311,aim,inclination,-0.5158730160057214
2312,aim,object,-0.08333333339362259
2313,aim,end,-0.5092592595369085
2314,aim,intent,-0.3928571439730757
2315,aim,purpose,-0.14705882438730145
2316,air,appearance,-0.3500000004700019
2317,air,demeanor,-0.4722222224709567
2318,air,manner,-0.20555555558669192
2319,air,sort,-0.7853535357580494
2320,air,bearing,-0.5448717953178297
2321,air,expression,-0.6013071898857938
2322,air,mien,-0.34722222252522994
2323,air,style,-0.444444444663052
2324,air,behavior,-0.30208333337457427
2325,air,fashion,-0.5000000006809933
2326,air,port,-0.7444444444458216
2327,air,way,-0.6611111114028105
2328,air,carriage,-0.6060606060723597
2329,air,look,-0.7078544073260453
2330,airy,aerial,-0.48214285717029925
2331,airy,ethereal,-0.5571428573225088
2332,airy,frolicsome,-0.6785714285730196
2333,airy,joyous,-0.2678571432799086
2334,airy,lively,-0.5086206917331879
2335,airy,animated,-0.7539682540339065
2336,airy,gay,-0.19047619049471565
2337,airy,light,-0.7869747899978952
2338,airy,sprightly,-0.30714285721836543
2339,alarm,affright,-0.3086206896760637
2340,alarm,disquietude,-0.548275862177088
2341,alarm,fright,-0.33908046029877315
2342,alarm,solicitude,-0.4051724145679494
2343,alarm,apprehension,-0.6389452336032673
2344,alarm,dread,-0.47030651350997354
2345,alarm,misgiving,-0.6065830723222787
2346,alarm,terror,-0.32758620692354956
2347,alarm,consternation,0.06896551700315245
2348,alarm,fear,-0.2545977013425007
2349,alarm,panic,-0.2586206899592962
2350,alarm,timidity,-0.5482758621770922
2351,alarm,dismay,-0.18854282542832212
2352,alert,lively,-0.25937031535684363
2353,alert,prepared,-0.7323369565399149
2354,alert,vigilant,-0.582125603981196
2355,alert,brisk,-0.1545893720251399
2356,alert,nimble,-0.35217391305814916
2357,alert,prompt,-0.6146926541368358
2358,alert,hustling,0.04347826083165396
2359,alert,ready,-0.5841514730343831
2360,alien,conflicting,-0.5775862069680593
2361,alien,distant,-0.7179802955732093
2362,alien,inappropriate,-0.6448275867582085
2363,alien,strange,-0.6603448276041661
2364,alien,contradictory,-0.5948275863380508
2365,alien,foreign,-0.45862068966333847
2366,alien,irrelevant,-0.46551724138037964
2367,alien,unconnected,-0.788793103472089
2368,alien,contrary,-0.6739811912308407
2369,alien,hostile,-0.5935960591185836
2370,alien,opposed,-0.742946708488541
2371,alien,unlike,-0.681034482781613
2372,alien,contrasted,0.03448275856139882
2373,alien,impertinent,-0.8372844827776913
2374,alien,remote,-0.729885057550588
2375,alien,foreigner,-0.39655172433084607
2376,alien,stranger,-0.327586207018689
2377,alike,akin,-0.5571428573225092
2378,alike,equivalent,-0.2857142858348969
2379,alike,kindred,-0.5571428573225086
2380,alike,same,-0.23809523905209606
2381,alike,analogous,-0.12500000001872347
2382,alike,homogeneous,-0.1071428572396762
2383,alike,equal,-0.6263736264543742
2384,alike,identical,-0.35714285714976257
2385,alike,resembling,0.07142857141708936
2386,alike,uniform,-0.6928571428599923
2387,alive,active,-0.4737903229302436
2388,alive,breathing,-0.7812500000214517
2389,alive,quick,-0.5071428583981283
2390,alive,alert,-0.3152173927538142
2391,alive,brisk,-0.31944444543640627
2392,alive,lively,-0.24892241618068423
2393,alive,subsisting,0.06249999999065314
2394,alive,animate,-0.6937500001894041
2395,alive,existent,-0.281250000329363
2396,alive,living,-0.6500000004162008
2397,alive,vivacious,-0.23958333360713713
2398,alive,existing,-0.38541666668234065
2399,allay,alleviate,-0.2341269854074346
2400,allay,compose,-0.7017543860809252
2401,allay,quiet,-0.525641025660333
2402,allay,still,-0.48534798537141266
2403,allay,appease,-0.25238095288123286
2404,allay,mollify,-0.41904761911787003
2405,allay,soothe,-0.5166666666911999
2406,allay,tranquilize,-0.44047619049435016
2407,allay,calm,-0.5151515152400545
2408,allay,pacify,-0.23809523811127797
2409,allege,adduce,-0.40000000000890945
2410,allege,claim,-0.5321428581094703
2411,allege,maintain,-0.5166666675978131
2412,allege,produce,-0.7153846156338128
2413,allege,advance,-0.8078947368553795
2414,allege,assign,-0.7500000011229684
2415,allege,declare,-0.41818181824341827
2416,allege,offer,-0.7210526316276997
2417,allege,say,-0.46785714354897445
2418,allege,affirm,-0.4583333335324413
2419,allege,aver,-0.31052631592362645
2420,allege,introduce,-0.8750000004990357
2421,allege,plead,-0.7571428571848788
2422,allege,state,-0.3591463416706946
2423,allege,assert,-0.4227272727896352
2424,allege,cite,-0.7059523809779495
2425,allegiance,devotion,-0.805555555556656
2426,allegiance,fealty,0.11111111109800764
2427,allegiance,loyalty,-0.16666666677336495
2428,allegiance,obedience,-0.6888888888910012
2429,allegiance,subjection,-0.6388888888919693
2430,allegiance,faithfulness,-0.6388888888919697
2431,allegiance,homage,-0.38888888889270445
2432,allegory,fable,-0.08333333359603246
2433,allegory,fiction,-0.4166666668139771
2434,allegory,illustration,-0.6458333333456461
2435,allegory,metaphor,0.12499999998815559
2436,allegory,parable,0.10416666656893148
2437,allegory,simile,-0.37500000000433653
2438,alleviate,abate,-0.3464052293307369
2439,alleviate,lighten,-0.19444444659147408
2440,alleviate,reduce,-0.7702020202223894
2441,alleviate,remove,-0.7833333333991108
2442,alleviate,assuage,-0.2967836257739309
2443,alleviate,mitigate,-0.3928571428854333
2444,alleviate,relieve,-0.2129629639740318
2445,alleviate,soften,-0.7211111118617266
2446,alleviate,lessen,-0.6339869286315183
2447,alleviate,moderate,-0.6309523817748484
2448,alliance,coalition,-0.17857142920647107
2449,alliance,confederation,-0.01785714353180934
2450,alliance,fusion,-0.38571428680015307
2451,alliance,partnership,0.03571428569180901
2452,alliance,compact,-0.8880308880450212
2453,alliance,federation,-0.01785714320966658
2454,alliance,league,-0.3214285714551921
2455,alliance,union,-0.5457142859308117
2456,alliance,confederacy,-0.38095238232662854
2457,allot,appoint,-0.5875000004540463
2458,allot,destine,-0.5672727276571623
2459,allot,give,-0.5742857145573792
2460,allot,apportion,-0.07882352972047069
2461,allot,distribute,-0.34500000043206414
2462,allot,grant,-0.3946153850130807
2463,allot,select,-0.5466666667341593
2464,allot,assign,-0.38500000098295173
2465,allot,divide,-0.692500000023095
2466,allot,award,-0.5381818183720462
2467,allow,admit,-0.42083333505548914
2468,allow,let,-0.37083333391610473
2469,allow,sanction,-0.6708333334376502
2470,allow,tolerate,-0.48822463839234165
