,word,adj_ricci_avg,frequency
1532,diol,0.9999999999267714,135371.0
1533,visualise,0.4797619047194385,182531.0
1534,finality,0.5833333332804792,289205.0
1535,communicable,0.20437062922091087,885046.0
1536,uncoiled,0.49999999996158,13041.0
1537,kissing,-0.04609973396234183,7939523.0
1538,palaver,-0.050969482242986384,72596.0
1539,conspirator,0.7499999999319467,203178.0
1540,lend,-0.7187500000128095,2926360.0
1541,equally,0.9999999999267714,10603542.0
1542,statistics,0.9999999999267714,69194446.0
1543,garbed,0.025032800011873548,36601.0
1544,advertizing,-0.25453603431717775,123486.0
1545,compare,0.0065476184399780035,183202885.0
1546,publishing,-0.32866036147928124,42809196.0
1547,dishonorable,0.4999999999615801,134921.0
1548,waste,-0.356722288254576,41089558.0
1549,paranormal,0.16666666652291234,1713648.0
1550,rofecoxib,0.9999999999267714,129837.0
1551,bonding,-0.2343997038551643,2991787.0
1552,illumine,-3.2386981985155217e-11,45734.0
1553,communicating,-0.20670504018483205,4134095.0
1554,frightening,-0.2090640276867888,1501182.0
1555,stria,0.6666666664807077,40045.0
1556,papering,0.30357142849728824,35922.0
1557,adulterated,-0.048687423895115184,155265.0
1558,trouncing,-0.2241682107370396,40683.0
1559,produce,-0.28001996350424224,35383071.0
1560,imputable,0.7499999999319464,14773.0
1561,sinking,-0.3348053983212771,1852249.0
1562,recounting,0.05862815262748919,303962.0
1563,serial,-0.013888889113703137,26488381.0
1564,taco,0.7499999999319465,1886915.0
1565,vivid,-0.3831766924232485,4479514.0
1566,hebrews,0.5277777768595299,1812634.0
1567,bounty,-0.30000000000697513,2151873.0
1568,homebound,0.9999999999267714,249088.0
1569,parka,0.6666666664807083,688453.0
1570,provocation,0.12499999995791805,492334.0
1571,inside,0.01071428565141768,74026748.0
1572,grandiosity,0.6666666664807099,42879.0
1573,trumpets,0.3249999997768896,663094.0
1574,plush,0.6666666664807079,4692870.0
1575,spotted,-0.2017621877114176,3982290.0
1576,seclusion,0.2499999999663971,428090.0
1577,chafed,-0.17699794712176253,82034.0
1578,untroubled,0.1271929819593568,116283.0
1579,spinning,0.02206521713014602,4427224.0
1580,shoemaking,0.3333333333154929,33657.0
1581,traveler,0.9999999999267714,14109044.0
1582,dumper,0.9999999999267714,366236.0
1583,sprayer,0.5999999997542244,653691.0
1584,shudder,0.04220403400913931,552841.0
1585,misplaced,0.24038461531002656,839213.0
1586,hardbound,0.7499999999319464,278446.0
1587,catfish,0.4999999997258184,1485016.0
1588,recognized,-0.14825079022300422,19142613.0
1589,obloquy,-0.1666666666779204,16002.0
1590,enhanced,-0.31160714297131986,18142340.0
1591,dark,-0.4501029376106895,50669807.0
1592,stout,-0.4854797984197869,1939514.0
1593,verse,-0.10000000006090298,7469512.0
1594,demonic,0.4619047606499745,671684.0
1595,discouraging,0.20624999938723845,564172.0
1596,stringency,-0.4090909090939456,109267.0
1597,ringer,0.33333333331549264,2450825.0
1598,coon,0.42499999960184637,918690.0
1599,screw,-0.22645505390515544,8177263.0
1600,bozo,0.4513888886951154,237549.0
1601,painter,0.42499999948083,4148778.0
1602,asat,0.9999999999267714,71109.0
1603,chivalrous,0.12499999815691988,91761.0
1604,template,0.7499999999319467,23980628.0
1605,photoflash,0.6666666664807097,13970.0
1606,garner,-0.43465909091886656,2725663.0
1607,standardize,0.6666666664807079,574340.0
1608,sticking,-0.33894145808574744,2635839.0
1609,strictly,0.33333333331216336,10169150.0
1610,lurch,-0.24835507142075897,204983.0
1611,lonely,0.21071428565712788,7567701.0
1612,tasteful,-0.38464805374254996,782786.0
1613,chaw,0.4249999999648952,47638.0
1614,rhyming,0.4270833322969282,451894.0
1615,quip,-0.2500000000114524,198143.0
1616,laurels,0.14285714284626694,353616.0
1617,redevelop,0.9999999999267714,162891.0
1618,pathetic,0.08850108149232926,1892242.0
1619,keystone,0.39999999936817127,2681530.0
1620,jujitsu,0.7499999999319465,125692.0
1621,plagiarism,0.5833333332653939,1515932.0
1622,rhyme,0.16666666656676632,1530733.0
1623,coherence,0.5833333328811116,1625467.0
1624,visualization,0.9999999999267714,4114476.0
1625,fabulously,0.44999999995282275,210009.0
1626,taiwan,0.24999999985446117,21364111.0
1627,alone,-0.27337258003002485,39326417.0
1628,slating,-0.08333333334740811,32557.0
1629,unconscionable,0.2916666666198815,226433.0
1630,stricken,-0.1911764707041896,1161119.0
1631,affiliated,-0.1368318343213929,10583504.0
1632,wrecking,-0.3035714288456755,664341.0
1633,automatic,0.1499999999736988,28551016.0
1634,tenured,0.4999999997258184,555349.0
1635,erstwhile,0.0999999996630917,268813.0
1636,about,-0.06296943846476118,1226734006.0
1637,jinks,0.9999999999267714,137967.0
1638,lingering,-0.0515448608235351,937188.0
1639,remunerative,-0.04166666669943546,73378.0
1640,bountifully,0.9999999999267714,21841.0
1641,purpose,-0.3128695925128893,64314952.0
1642,feeling,-0.33733590137150715,26546473.0
1643,ask,-0.42548948976371787,106400213.0
1644,panelling,0.16969696922363472,133841.0
1645,vixen,0.7499999999319464,885674.0
1646,vegetal,0.7499999999319464,143158.0
1647,gaffe,0.7499999999319467,132748.0
1648,audible,0.9999999999267714,1842341.0
1649,paranoid,0.9999999999267714,1642722.0
1650,unfamiliarity,0.33333333331549275,70373.0
1651,licking,-0.26658219780761033,6499813.0
1652,learning,-0.33934060351337125,117672845.0
1653,trifling,-0.3742992654081694,190034.0
1654,blown,-0.22767657086846288,4229918.0
1655,worn,-0.3666073231864958,7252925.0
1656,parody,0.37234848470420084,1829413.0
1657,unrivaled,0.5833333324963339,769989.0
1658,take,-0.44515241710299164,264349801.0
1659,jawbone,-2.2362028895273056e-11,116777.0
1660,gag,-0.43055555555959213,3563372.0
1661,torn,-0.3474198114615639,3569094.0
1662,gourmand,0.7499999999319464,63561.0
1663,ideogram,0.9999999999267714,19065.0
1664,sluggish,-0.340075757633301,805640.0
1665,pentagram,0.7499999999319467,361449.0
1666,bola,0.9999999999267714,471188.0
1667,leaflet,0.38333333258663593,1721894.0
1668,recuperative,0.14285714284626694,31108.0
1669,sickly,0.15047105622493362,286991.0
1670,unravel,0.20138888764187518,548449.0
1671,minuscule,-0.026455026799551012,180850.0
1672,quaint,-0.20000000085470915,1102986.0
1673,wounding,-0.07455429899081202,455455.0
1674,enquire,0.2499999997986629,2652802.0
1675,atomization,0.7499999999319467,82131.0
1676,clan,0.166666665999206,6788642.0
1677,thrill,-0.24198178390042763,2690034.0
1678,zippy,-0.1706912879260536,452440.0
1679,unauthorized,0.41666666595908586,5918928.0
1680,advertize,-0.4393939394517581,110532.0
1681,beanie,0.9999999999267714,2351093.0
1682,enact,0.33333333330550463,1263603.0
1683,favourable,0.12083333326026252,1721108.0
1684,disconcerted,-0.0723214289406438,59139.0
1685,sequence,-0.5000000000056273,35643482.0
1686,proportionate,0.49999999995476996,763294.0
1687,way,-0.4023232376101955,305515604.0
1688,obdurate,-0.3582181264729713,42505.0
1689,neural,-0.12500000001060768,5292673.0
1690,guidance,0.017450142078208948,23681851.0
1691,shamelessness,0.4999999999615801,19285.0
1692,truthful,0.05555555517239685,890045.0
1693,haired,0.7499999999319465,3043626.0
1694,backfire,-0.033653846178528755,302229.0
1695,doodad,0.5555555555116519,20120.0
1696,flagging,0.049999999830846686,455580.0
1697,splendor,0.19675925904542643,1183490.0
1698,sycophantic,0.6666666664807077,38509.0
1699,unserviceable,0.41666666661392626,61935.0
1700,overturned,-0.1251201403410495,854788.0
1701,unease,0.499999999883417,218653.0
1702,fatherhood,-0.4230769230803011,493235.0
1703,psychotic,0.9999999999267714,939223.0
1704,restricted,-0.17742141703666034,14056761.0
1705,naughtiness,0.4166666666290123,40746.0
1706,emerging,-0.258623188524266,13504049.0
1707,canvass,-0.15253496520043214,326522.0
1708,inversion,0.06249999997017988,1538266.0
1709,congruity,0.49999999996158,23610.0
1710,hardly,0.6249999997482276,8845763.0
1711,blasphemy,0.4166666665338649,652149.0
1712,bolder,0.07142857142142013,306156.0
1713,termination,-0.24951298721884504,10274046.0
1714,bingo,0.6666666664807086,9539002.0
1715,laboured,-0.11971222035369726,132375.0
1716,magnet,0.37499999983728216,6694571.0
1717,ignited,-0.23263482200843366,494043.0
1718,bugger,0.41666666662901153,460782.0
1719,mesmerized,0.1777286668932719,222624.0
1720,drone,0.11160714257578064,725818.0
1721,rapture,0.05952380945876696,1051733.0
1722,sanctification,0.3333333333055044,295629.0
1723,impose,-0.18055555557368708,5214173.0
1724,beaded,0.16666666665872065,3255817.0
1725,gripe,0.36739926709254045,545043.0
1726,ulceration,0.4999999997258184,206786.0
1727,urbanization,0.9999999999267714,631951.0
1728,orgasm,0.24999999997759315,5470251.0
1729,hidebound,0.4999999999615801,25008.0
1730,baulk,-0.35300751940047337,31004.0
1731,circulate,-0.051190476679051564,975458.0
1732,tithe,0.9999999999267714,359291.0
1733,stroll,0.6249999997482276,1693118.0
1734,druze,0.9999999999267714,87340.0
1735,flyer,0.09999999944781328,5718564.0
1736,gauntlet,0.9999999999267714,950978.0
1737,contorted,-0.07840722552929136,114690.0
1738,adducing,0.18452380932066084,16722.0
1739,improvident,0.24999999997633596,23478.0
1740,propellant,0.4333333331932412,404831.0
1741,armed,-0.31597222241788187,13866785.0
1742,doldrums,0.7499999999319467,175618.0
1743,blow,-0.5305623834189566,31344495.0
1744,aligning,-0.1734709741743909,1471019.0
1745,soften,-0.04000000139604065,778877.0
1746,permeant,0.34090909084364257,18304.0
1747,country,-0.026785714622827035,188691168.0
1748,peddle,0.5499999997296031,184369.0
1749,lorazepam,0.9999999999267714,1169442.0
1750,dabbled,-0.26742424252284663,114487.0
1751,deferentially,0.9999999999267714,12827.0
1752,eparchy,0.9999999999267714,29096.0
1753,offbeat,-0.025000000036711517,903860.0
1754,shallower,0.19999999999175533,215998.0
1755,sorted,-0.24838408901909909,38002278.0
1756,offstage,0.3636363635216394,98774.0
1757,vanished,-0.06687438908371136,1209355.0
1758,composition,-0.3528218272312125,15940860.0
1759,incompatibility,0.1428571428193698,636858.0
1760,changeling,0.3777777776078344,158134.0
1761,heartless,0.49999999996158,446382.0
1762,acrobat,0.4999999997258184,14213883.0
1763,esteem,-0.43756552342537053,3733585.0
1764,permeating,-0.11895437908756587,76401.0
1765,southbound,0.24999999998872116,593606.0
1766,regrettably,0.6666666664807079,344564.0
1767,severity,0.07928624340157536,5047284.0
1768,bushel,0.006944444217246493,369571.0
1769,unglazed,0.9999999999267714,76781.0
1770,visceral,0.33333333330550463,627549.0
1771,globalization,0.9999999999267714,4587681.0
1772,catastrophe,-0.08710317479505512,1546227.0
1773,clarifying,0.2954545454184367,1203505.0
1774,catharsis,0.5833333330823736,192500.0
1775,whitewashed,0.4999999999615801,148466.0
1776,contestant,0.4916666663979843,767668.0
1777,sicken,0.4555555555281116,50596.0
1778,cease,-0.26574127528438,4081957.0
1779,immobile,-0.6181818181997787,239728.0
1780,quench,-0.23942723962028936,479869.0
1781,struggling,-0.06265612724173243,4694335.0
1782,demolishing,-0.2611747054908397,168289.0
1783,guess,-0.24816845379537147,28743465.0
1784,reclamation,0.17857142853282013,2058885.0
1785,leaf,-0.16230063834700398,13159307.0
1786,sleeveless,-0.2187500000464282,1302246.0
1787,contrast,-0.48627277018676757,17955786.0
1788,certified,-0.31922738220723734,36493381.0
1789,interjection,0.30555555501494636,136537.0
1790,solving,-0.3575303984924468,9935681.0
1791,lifesaver,0.9999999999267714,212555.0
1792,complete,-0.3533783441878143,149312237.0
1793,act,-0.37602121958094514,141076205.0
1794,estimation,-0.2416666671157662,5952184.0
1795,irreverent,0.2666666666312295,446542.0
1796,discontinued,-0.09512506373520076,4589346.0
1797,chastity,-1.6895818077955482e-11,817743.0
1798,apex,0.04166666665035712,3518314.0
1799,witticism,0.4499999999404877,23754.0
1800,garment,0.2090300991508484,3454166.0
1801,patrician,0.19999999999175544,218456.0
1802,resign,-0.28197605962029193,1651672.0
1803,pompous,-0.37272727317805654,315897.0
1804,yodeling,0.36111111095784904,55680.0
1805,extramarital,0.7499999999319465,148888.0
1806,isle,0.9999999999267714,9714155.0
1807,purebred,0.3749999996077401,390353.0
1808,caress,-0.530194805318438,590047.0
1809,haunt,-0.08928571483277681,985188.0
1810,admittedly,0.5416666665072862,1233033.0
1811,ceremonial,0.011904761762108806,1082003.0
1812,hefty,-0.10741787446074358,905281.0
1813,delegation,0.1818181805724256,5401948.0
1814,classified,-0.13243756934817788,22697689.0
1815,pretense,-0.5185378224079327,354517.0
1816,lyricist,0.9999999999267714,355597.0
1817,rappel,0.9999999999267714,122030.0
1818,substitute,-0.4755739211705281,10309868.0
1819,reassured,0.09499999991305491,431724.0
1820,joyous,-0.08189655250902605,789285.0
1821,exogenous,0.9999999999267714,901214.0
1822,fracture,-0.011111111127010355,2729151.0
1823,land,-0.49540321832469275,103132933.0
1824,pealing,-0.5224358974827266,30377.0
1825,rouse,-0.13027660154537649,812361.0
1826,kinsfolk,0.5119047598540498,23592.0
1827,matzo,0.7499999999319467,69250.0
1828,engross,-0.0379629637303174,23813.0
1829,exclude,-0.45089285720855604,9556992.0
1830,acetaldehyde,0.9999999999267714,166089.0
1831,penitent,0.9999999999267714,149760.0
1832,shameless,0.08333333331120549,1106631.0
1833,immunosuppressive,0.9999999999267714,340835.0
1834,tunnel,-1.6896040122560407e-11,8697960.0
1835,remedy,-0.3692808025871367,6779161.0
1836,facsimile,0.33333333331549264,2956598.0
1837,shrillness,0.9999999999267714,13864.0
1838,orientated,0.22727272689997308,717028.0
1839,wearied,0.07914000189708188,111906.0
1840,divided,-0.11440008730642347,13323175.0
1841,juicy,-0.28854875309359146,3778910.0
1842,redaction,0.24999999998872116,80341.0
1843,burbot,0.44999999986179134,32493.0
1844,relinquished,-0.15013170408072,300553.0
1845,repulse,0.12499999985869947,129882.0
1846,economize,0.5555555554351229,67058.0
1847,snakeroot,0.4999999997258184,32782.0
1848,morphological,0.6249999997482285,1299968.0
1849,terrifically,0.5833333324963343,62292.0
1850,centerboard,0.9999999999267714,30247.0
1851,ethnographic,0.9999999999267714,644047.0
1852,kilometer,0.7499999999319465,867428.0
1853,antiquarian,0.9999999999267714,901046.0
1854,ionised,0.6666666664807082,36943.0
1855,immerse,-0.4847029701963527,475638.0
1856,warm,-0.575693092829013,22645772.0
1857,cozen,0.7499999999319464,35392.0
1858,popularization,0.666666666480708,88611.0
1859,calcareous,0.9999999999267714,442944.0
1860,fiddling,-0.25323050686396126,405701.0
1861,taxable,0.9999999999267714,4503785.0
1862,postpartum,0.9999999999267714,941760.0
1863,bivouac,0.17499999952904652,87780.0
1864,term,-0.6626586936202358,116282824.0
1865,abbreviation,-1.4633966261001774e-10,1693819.0
1866,spoil,-0.30508503497889355,1419320.0
1867,bastardly,-0.12813620076104396,71738.0
1868,migrant,0.9999999999267714,2319291.0
1869,midweek,0.9999999999267714,553652.0
1870,spaced,-0.38888888889270395,2349680.0
1871,snowflake,-0.4285714285747839,871518.0
1872,member,-0.2678571428716385,283858893.0
1873,stand,-0.24795069691859004,46292709.0
1874,mock,-0.5000000000056275,3161760.0
1875,multinomial,0.9999999999267714,127563.0
1876,distinctness,0.347916666222821,64410.0
1877,preciousness,0.41666666662901203,37578.0
1878,demonization,0.9999999999267714,51839.0
1879,bobsled,0.9999999999267714,291423.0
1880,wedged,-0.38780355480276024,226428.0
1881,occupier,0.7499999999319465,407919.0
1882,plagiarize,0.4333333332506197,106581.0
1883,asserting,-0.16034898993418897,953874.0
1884,chador,0.9999999999267714,15632.0
1885,trump,-0.13287037080120176,2879094.0
1886,contribution,-0.25657894737874154,20468734.0
1887,dahl,0.9999999999267714,1288812.0
1888,negate,-0.3712962963826249,501814.0
1889,prominence,0.17978395002257974,1045264.0
1890,wiccan,0.07142857141708936,758132.0
1891,behaviour,0.12142857132159554,14175567.0
1892,channelization,0.7499999999319467,83802.0
1893,believer,0.7499999999319465,1982182.0
1894,sweeter,-0.15282131662613507,538443.0
1895,branded,-0.10194041359882004,3595078.0
1896,matey,0.7499999999319464,104596.0
1897,khoikhoi,0.9999999999267714,24221.0
1898,ablated,0.9999999999267714,42963.0
1899,overlord,-0.10256410290396367,412735.0
1900,coiling,0.048324514458887996,111620.0
1901,buffoonery,0.37638888865919035,40370.0
1902,burrow,-0.4285714285767439,487085.0
1903,gearing,-0.3933823529664919,988275.0
1904,miri,0.9999999999267714,181585.0
1905,territory,-0.20669934681864346,21963698.0
1906,keepsake,0.4166666661078918,1197679.0
1907,frosting,0.03571428457938708,560844.0
1908,manage,-0.2852995393710019,36439435.0
1909,exposure,0.0404761903113621,27204624.0
1910,aurora,0.4744444426991964,7000546.0
1911,sodomize,0.7499999999319467,16918.0
1912,pretend,-0.33572556966567346,3251001.0
1913,superbly,0.5833333324963345,740069.0
1914,discernible,0.3749999999571671,377403.0
1915,winking,0.1584325390451779,209323.0
1916,limit,-0.17745357285203783,38290292.0
1917,extirpate,0.26826923038551964,24786.0
1918,typographical,0.9999999999267714,1578094.0
1919,handful,0.4999999999615801,3413211.0
1920,penny,0.5833333332804792,7162062.0
1921,sprawling,0.14345238076279718,643805.0
1922,ulterior,-0.10030864202237648,189928.0
1923,dependably,0.7499999999319465,38072.0
1924,every,-1.3752991800952685e-11,189325890.0
1925,mistrustful,0.6249999997482265,81767.0
1926,archeology,0.9999999999267714,732660.0
1927,humiliated,-0.05969667514457928,500872.0
1928,signer,0.9999999999267714,519577.0
1929,lacklustre,0.6666666664807082,80893.0
1930,iceberg,0.9999999999267714,1225495.0
1931,rippling,-0.1448116987730778,219769.0
1932,trusting,-0.25711569750400026,1189507.0
1933,demarcate,0.1499999998076098,52368.0
1934,separate,-0.4874961243079073,36138447.0
1935,lowlands,0.9999999999267714,522901.0
1936,revived,0.05167420260185859,1060649.0
1937,phenobarbitone,0.7499999999319464,12925.0
1938,ontogeny,0.5999999997542229,135562.0
1939,cap,-0.4444444444492273,25436218.0
1940,coalition,-0.049603174727450884,12274377.0
1941,twitching,-0.28648399840489175,306544.0
1942,assets,0.4499999999528228,30302586.0
1943,trillion,0.5999999997542232,2070561.0
1944,marital,0.7499999999319467,4217902.0
1945,overlying,0.11458333327495064,300577.0
1946,ramification,-0.0893215241398587,74947.0
1947,closest,-0.29719581677701357,7011109.0
1948,backside,0.5134057970042089,686895.0
1949,knockoff,0.33333333331549275,387404.0
1950,taboo,0.5833333324963333,3079923.0
1951,burial,0.36041666627205005,4258160.0
1952,wailing,-0.011441799647764903,449707.0
1953,grudge,-0.3194444454382324,713383.0
1954,cockle,-0.08031746073220586,124260.0
1955,priestly,0.7499999999319467,376520.0
1956,recapture,0.7499999999319467,637003.0
1957,immutability,0.24999999997633604,49820.0
1958,primitivism,0.4249999998334386,58839.0
1959,methodists,0.49999999996158,220022.0
1960,ashcan,0.7499999999319467,17521.0
1961,retailing,0.3333333333055044,5043730.0
1962,fine,-0.5377687825299199,71972425.0
1963,click,-0.5293453501036821,536746424.0
1964,guide,-0.21960105150664144,213378807.0
1965,uncrossed,0.9999999999267714,29460.0
1966,obese,-0.028409091343180485,1673406.0
1967,sodomite,0.3333333333055044,44495.0
1968,bravest,0.04761904752407132,211775.0
1969,ambidextrous,0.3749999999418895,135738.0
1970,slime,0.4404761872117656,869502.0
1971,leavening,-0.1995670996434754,49921.0
1972,turgid,0.17195767187982128,76500.0
1973,expunging,-0.18151927455696895,21494.0
1974,caboose,0.7499999999319464,299167.0
1975,deter,0.31249999926444216,1887521.0
1976,intrusiveness,0.7499999999319464,39920.0
1977,rattlesnake,0.9999999999267714,415865.0
1978,dare,-0.3083333333452221,6533855.0
1979,aught,0.555555555511652,207367.0
1980,underweight,0.5999999997542249,273696.0
1981,overawed,0.3333333333055044,27374.0
1982,transformable,0.7499999999319465,31696.0
1983,harpy,0.7499999999319467,107008.0
1984,following,-0.45240510021494956,220709925.0
1985,coincidentally,0.9999999999267714,426655.0
1986,equalisation,-0.09615384656147574,141328.0
1987,soused,-0.2932108099078261,14067.0
1988,raining,0.24999999997633604,1392293.0
1989,nightie,0.6666666664807079,151653.0
1990,legalization,0.7499999999319464,433129.0
1991,bruiser,0.6666666664807077,139932.0
1992,staggering,-0.15959920921097742,1477324.0
1993,times,-0.39473343700509966,202950880.0
1994,traitorous,0.5249999998565611,73475.0
1995,vacation,-0.11500000003667019,54946412.0
1996,smattering,-0.19626322799404594,187834.0
1997,recapitulate,0.2999999979320255,57231.0
1998,mobilize,0.0011904759155945872,869760.0
1999,animosity,0.19999999997925044,347212.0
2000,reapportionment,0.7499999999319465,87177.0
2001,chattering,-0.07125292410752675,237020.0
2002,kink,-0.151785714319151,565510.0
2003,handiwork,0.6666666664807084,189322.0
2004,obsessional,0.12499999997506359,25881.0
2005,suggest,-0.7021103897381411,36726336.0
2006,juicer,0.41666666624988263,761216.0
2007,nonsensical,0.09687499956102627,347349.0
2008,originator,0.41666666662901175,1605760.0
2009,shamus,0.7499999999319465,88506.0
2010,prudent,0.16666666664825047,1844703.0
2011,positivity,0.7499999999319467,296670.0
2012,advisory,0.7499999999319465,24000526.0
2013,blackjack,0.37499999995716693,16938386.0
2014,improvise,0.7499999999319465,271728.0
2015,struggle,-0.26580207361752745,10637472.0
2016,replenish,-0.6231884057982522,458230.0
2017,grilled,-0.22916666697206034,2654595.0
2018,amelioration,0.4374999998965535,133585.0
2019,inhibit,-0.11388889020582815,1931066.0
2020,bloodstained,0.24999999997633596,66771.0
2021,raider,0.5547619046895548,2323603.0
2022,bubbling,-0.25577882793733336,544616.0
2023,unbent,-0.1065322403414952,14948.0
2024,hardheaded,-0.3333333333420525,23074.0
2025,abused,-0.20820147409274434,3319897.0
2026,organiser,0.2499999999775933,1522308.0
2027,united,-0.18282413002146433,299280163.0
2028,skunk,-0.13093850634148246,937406.0
2029,localization,0.3541666665489117,3452676.0
2030,big,-0.49867799558883374,216690546.0
2031,company,-0.4931358481734676,324272258.0
2032,repressive,-0.08333333341354998,538468.0
2033,technical,-0.0156565656666883,102792861.0
2034,development,-0.18819444463021298,286291411.0
2035,advocate,-0.1880952382519868,7767184.0
2036,unarmed,0.24999999997633604,602459.0
2037,wrong,-0.4182700452629334,49156828.0
2038,mostly,-0.1666666666799932,26774406.0
2039,wantonly,0.49999999996158,78037.0
2040,marriage,-0.2298958333928824,30592140.0
2041,stranded,-0.19835164859412405,2285325.0
2042,flake,-0.3466810969762722,847014.0
2043,microphone,0.9999999999267714,6728403.0
2044,epidural,0.9999999999267714,504622.0
2045,blues,-0.0905285194139847,23387172.0
2046,accuse,0.2380952379664815,1048371.0
2047,extravagant,0.011904761783716078,645154.0
2048,throbbing,-0.10672541795792563,620136.0
2049,waterfowl,0.9999999999267714,984798.0
2050,costliness,0.7499999999319467,42138.0
2051,vintner,0.9999999999267714,88409.0
2052,mocker,0.49999999996158,25067.0
2053,bracing,-0.3283653568632474,640265.0
2054,limiting,-0.17984186315559075,6004972.0
2055,mills,-0.07233796326073742,11910667.0
2056,unrecognized,0.9999999999267714,713901.0
2057,cedar,0.9999999999267714,9484993.0
2058,seeing,-0.5121617447079825,26322092.0
2059,automated,0.7499999999319465,12816951.0
2060,stinky,0.26488095209072965,621254.0
2061,shipment,0.18818542512447944,7101837.0
2062,psychotherapy,0.9999999999267714,2131314.0
2063,droopy,0.2999999994661637,135255.0
2064,lingo,0.5833333324963333,1055245.0
2065,joyful,0.4166666665338644,1200200.0
2066,longitudinally,0.6666666664807083,189049.0
2067,empty,-0.5235110624384535,26206017.0
2068,balloon,-0.1205808081620449,6719614.0
2069,beautifully,0.9999999999267714,5155531.0
2070,brassy,0.054266326862299936,104599.0
2071,capstone,0.9999999999267714,745950.0
2072,novelization,0.9999999999267714,64024.0
2073,spirochete,0.9999999999267714,38591.0
2074,caustic,0.016532633767182135,592242.0
2075,aggrandizement,0.31666666657836506,66083.0
2076,striptease,0.2916666665655723,651526.0
2077,truth,0.041666666473326786,35345925.0
2078,counterattack,0.3333333333121633,187976.0
2079,minority,0.9999999999267714,13436730.0
2080,fretted,-0.4004362407353864,204701.0
2081,devolve,-0.3392857149043557,136871.0
2082,tosh,-0.14393939414540746,382191.0
2083,promotion,-0.024404761969256505,26651461.0
2084,unfortunately,0.6666666664807087,16863887.0
2085,backbreaking,0.47184343361110237,35083.0
2086,eden,0.5249999998565618,5843083.0
2087,deft,0.4166666663899763,299809.0
2088,extinguished,0.04668281244076131,531285.0
2089,breakage,0.03488372090060876,747897.0
2090,enlivening,0.08311876912901506,39496.0
2091,cantabile,0.07692307691495315,73689.0
2092,organismic,0.9999999999267714,42294.0
2093,lustre,0.11527777735647368,653026.0
2094,miosis,0.4999999997258184,14394.0
2095,driven,-0.43392458125634037,17723706.0
2096,addled,-0.04591640103932809,125205.0
2097,bareness,0.05555555515148312,14744.0
2098,aesthetical,0.4583333328804826,26449.0
2099,reprocess,0.6666666664807084,49189.0
2100,directed,-0.30530954627083184,24347062.0
2101,boom,-0.3645866560990542,7869145.0
2102,bedraggled,0.1348484842696741,47059.0
2103,cornice,0.7499999999319465,220372.0
2104,raving,0.09897435876568117,681070.0
2105,wooly,0.05187400289400941,256170.0
2106,arms,-0.4482627284778635,27432921.0
2107,ramp,-0.4673913043949225,4370357.0
2108,tame,-0.29224787593016877,1270260.0
2109,shove,-0.203703704272047,847364.0
2110,obliviousness,0.33333333330550463,19608.0
2111,unalterable,0.33333333331549275,78230.0
2112,presentation,-0.1269230775367664,37387206.0
2113,uterus,0.9999999999267714,1475031.0
2114,notebook,0.03030303023719338,23102539.0
2115,divorced,0.2646031740015321,2454344.0
2116,fellow,-0.25518168708587946,16497466.0
2117,sparkly,-0.22685185190273338,314741.0
2118,resonance,0.23499999987593423,4094941.0
2119,formula,0.14285714284626685,20434177.0
2120,ambrosia,0.24999999997234199,547978.0
2121,carbonization,0.9999999999267714,20465.0
2122,hobgoblin,-0.1666666666799934,100529.0
2123,perverse,-0.45795223094038945,731650.0
2124,domination,0.3333333332080921,4362286.0
2125,quieten,0.12857142843008595,22106.0
2126,scummy,0.5249999993863329,77222.0
2127,horizon,0.3749999999521729,7648930.0
2128,dirtiness,0.9999999999267714,18339.0
2129,bronzed,0.3555555553285541,139226.0
2130,indefinable,0.20852272672990188,70183.0
2131,impinging,0.05079365050860052,94647.0
2132,belly,-0.013888888944074612,7346354.0
2133,monstrous,-0.3805555557118876,759187.0
2134,accidental,-0.21153846155114425,3914021.0
2135,escapade,-0.42261904762332936,214143.0
2136,triplet,0.45726495449026466,613821.0
2137,cougar,0.5249999996145296,1437459.0
2138,convenience,0.15186011898992985,12201623.0
2139,gardening,0.37499999996725786,11823864.0
2140,pockmarked,0.37499999997225203,25081.0
2141,nationalist,0.12499999985718277,1694902.0
2142,mismatched,0.33333333331549264,293365.0
2143,cilium,0.7499999999319467,17819.0
2144,reservoir,0.07692307691495304,5562138.0
2145,introvert,0.7499999999319467,122183.0
2146,glower,0.10548941778403918,34440.0
2147,dissent,-0.11403508798520634,2068302.0
2148,pisces,0.19999999997925053,1127882.0
2149,rubber,-0.10416666687049488,17684157.0
2150,computable,-0.3333333333423369,324524.0
2151,unspeakable,-0.03712121229454574,394872.0
2152,quickly,0.0749999999404439,40161558.0
2153,aggressively,0.19999999997925053,1549351.0
2154,executed,0.048731360798585775,8879901.0
2155,inconsiderate,0.4999999999615801,204816.0
2156,electrocardiogram,0.9999999999267714,187930.0
2157,coleslaw,0.9999999999267714,153416.0
2158,implant,0.09770299085894879,2399127.0
2159,murderous,-0.279761904780096,757472.0
2160,salutation,0.026923076706111437,312873.0
2161,complacency,0.9999999999267714,444605.0
2162,hereafter,0.16249999920558372,1716113.0
2163,mayhap,0.5999999997542246,35552.0
2164,hayfield,0.9999999999267714,123179.0
2165,pedestal,0.33333333330550463,2006553.0
2166,igneous,0.24999999998872136,410539.0
